Dates,States,Daily Confirmed,Daily Recovered,Daily Deceased,Daily Tested,Daily Vaccinated
2021-09-28,KA,629,782,17,93014,83271
2021-09-29,KA,539,591,17,111538,446211
2021-09-30,KA,933,704,14,114529,83220
2021-10-01,KA,589,887,13,126932,90653
2021-10-02,KA,636,745,4,169319,75690
2021-10-03,KA,664,711,8,126386,12654
2021-10-04,KA,397,693,13,78958,81148
2021-10-05,KA,522,575,13,87303,86814
2021-10-06,KA,523,621,9,131898,38930
2021-10-07,KA,442,635,7,122647,49352
2021-10-08,KA,397,603,5,91772,343684
2021-10-09,KA,451,1455,9,120045,71039
2021-10-10,KA,406,637,10,114365,76811
2021-10-11,KA,373,611,10,82853,141410
2021-10-12,KA,332,515,11,79177,145609
2021-10-13,KA,357,438,10,112780,187930
2021-10-14,KA,310,347,6,114967,38342
2021-10-15,KA,470,368,9,93806,16380
2021-10-16,KA,264,421,6,60141,74607
2021-10-17,KA,326,380,4,78742,19209
2021-10-18,KA,214,488,12,77901,88209
2021-10-19,KA,349,399,14,85022,57209
2021-10-20,KA,462,479,9,116121,290334
2021-10-21,KA,365,443,8,117713,272759
2021-10-22,KA,378,464,11,103121,253434
2021-10-23,KA,371,341,7,120073,79454
2021-10-24,KA,388,586,5,117827,22602
2021-10-25,KA,290,408,10,89964,75216
2021-10-26,KA,277,343,7,75283,64622
2021-10-27,KA,282,349,13,117351,199317
2021-10-28,KA,478,334,17,113152,89462
2021-10-29,KA,381,305,7,112658,105448
2021-10-30,KA,347,255,10,108868,71922
2021-10-31,KA,292,345,11,106939,17604
2020-01-30,KL,1,0,0,0,0
2020-02-02,KL,1,0,0,0,0
2020-02-03,KL,1,0,0,0,0
2020-02-14,KL,0,3,0,0,0
2020-03-02,KL,0,0,0,0,0
2020-03-03,KL,0,0,0,0,0
2020-03-04,KL,0,0,0,0,0
2020-03-05,KL,0,0,0,0,0
2020-03-06,KL,0,0,0,0,0
2020-03-07,KL,0,0,0,0,0
2020-03-08,KL,5,0,0,0,0
2020-03-09,KL,1,0,0,0,0
2020-03-10,KL,8,0,0,0,0
2020-03-11,KL,0,0,0,0,0
2020-03-12,KL,2,0,0,0,0
2020-03-13,KL,3,0,0,0,0
2020-03-14,KL,0,0,0,0,0
2020-03-15,KL,2,0,0,0,0
2020-03-16,KL,3,0,0,0,0
2020-03-17,KL,0,0,0,0,0
2020-03-18,KL,0,0,0,0,0
2020-03-19,KL,1,0,0,0,0
2020-03-20,KL,12,0,0,0,0
2020-03-21,KL,12,0,0,0,0
2020-03-22,KL,15,0,0,0,0
2020-03-23,KL,28,0,0,0,0
2020-03-24,KL,14,0,0,0,0
2020-03-25,KL,9,0,0,0,0
2020-03-26,KL,19,0,0,0,0
2020-03-27,KL,39,0,0,0,0
2020-03-28,KL,6,0,0,0,0
2020-03-29,KL,20,17,1,0,0
2020-03-30,KL,32,0,0,0,0
2020-03-31,KL,7,4,1,0,0
2020-04-01,KL,24,2,0,7965,0
2020-04-02,KL,21,2,0,491,0
2020-04-03,KL,9,14,0,683,0
2020-04-04,KL,11,8,0,605,0
2020-04-05,KL,8,6,0,477,0
2020-04-06,KL,13,3,0,495,0
2020-04-07,KL,9,12,0,516,0
2020-04-08,KL,9,13,0,754,0
2020-04-09,KL,12,13,0,724,0
2020-04-10,KL,7,27,0,629,0
2020-04-11,KL,10,19,1,824,0
2020-04-12,KL,2,36,0,826,0
2020-04-13,KL,3,19,0,694,0
2020-04-14,KL,8,13,0,552,0
2020-04-15,KL,1,7,0,240,0
2020-04-16,KL,7,27,0,925,0
2020-04-17,KL,1,10,0,629,0
2020-04-18,KL,4,2,0,745,0
2020-04-19,KL,2,13,0,577,0
2020-04-20,KL,6,21,0,405,0
2020-04-21,KL,19,16,0,496,0
2020-04-22,KL,11,1,0,569,0
2020-04-23,KL,10,8,0,513,0
2020-04-24,KL,3,15,1,606,0
2020-04-25,KL,7,7,0,420,0
2020-04-26,KL,11,4,0,594,0
2020-04-27,KL,13,13,0,1192,0
2020-04-28,KL,4,4,0,709,0
2020-04-29,KL,10,10,0,972,0
2020-04-30,KL,2,14,0,1654,0
2020-05-01,KL,0,9,0,1531,0
2020-05-02,KL,2,8,0,4264,0
2020-05-03,KL,0,1,0,1332,0
2020-05-04,KL,0,61,0,833,0
2020-05-05,KL,3,0,0,871,0
2020-05-06,KL,0,7,0,1234,0
2020-05-07,KL,0,5,0,660,0
2020-05-08,KL,1,10,0,1060,0
2020-05-09,KL,2,1,0,857,0
2020-05-10,KL,7,4,0,1156,0
2020-05-11,KL,7,0,0,421,0
2020-05-12,KL,5,0,0,761,0
2020-05-13,KL,10,1,0,1187,0
2020-05-14,KL,26,3,0,1391,0
2020-05-15,KL,16,0,0,1792,0
2020-05-16,KL,11,4,0,1602,0
2020-05-17,KL,14,0,0,1603,0
2020-05-18,KL,29,0,0,1023,0
2020-05-19,KL,12,0,0,1529,0
2020-05-20,KL,24,5,0,2045,0
2020-05-21,KL,24,8,0,1740,0
2020-05-22,KL,42,2,1,2009,0
2020-05-23,KL,62,3,0,2061,0
2020-05-24,KL,53,5,1,1457,0
2020-05-25,KL,49,12,0,1109,0
2020-05-26,KL,67,10,1,2294,0
2020-05-27,KL,40,10,0,2658,0
2020-05-28,KL,85,3,1,2661,0
2020-05-29,KL,62,10,1,3592,0
2020-05-30,KL,58,10,1,3043,0
2020-05-31,KL,61,15,0,251,0
2020-06-01,KL,57,18,1,4941,0
2020-06-02,KL,86,19,1,3720,0
2020-06-03,KL,82,24,0,9179,0
2020-06-04,KL,94,39,3,4344,0
2020-06-05,KL,111,23,0,4353,0
2020-06-06,KL,108,50,1,3751,0
2020-06-07,KL,107,41,0,4134,0
2020-06-08,KL,91,11,1,2026,0
2020-06-09,KL,91,34,0,12132,0
2020-06-10,KL,65,57,1,4918,0
2020-06-11,KL,83,62,1,4968,0
2020-06-12,KL,78,32,1,4483,0
2020-06-13,KL,85,46,0,4385,0
2020-06-14,KL,54,56,0,4322,0
2020-06-15,KL,82,74,1,2522,0
2020-06-16,KL,79,60,0,5431,0
2020-06-17,KL,75,90,0,4712,0
2020-06-18,KL,97,89,1,7206,0
2020-06-19,KL,118,96,0,4694,0
2020-06-20,KL,127,57,0,4830,0
2020-06-21,KL,133,93,0,4642,0
2020-06-22,KL,138,88,0,2702,0
2020-06-23,KL,141,60,1,6156,0
2020-06-24,KL,152,81,0,5508,0
2020-06-25,KL,123,53,0,6007,0
2020-06-26,KL,150,65,0,5882,0
2020-06-27,KL,195,102,0,5787,0
2020-06-28,KL,118,42,0,5578,0
2020-06-29,KL,122,79,1,3916,0
2020-06-30,KL,131,75,1,6833,0
2020-07-01,KL,151,132,1,7447,0
2020-07-02,KL,160,202,0,7782,0
2020-07-03,KL,211,201,0,6212,0
2020-07-04,KL,240,209,0,7000,0
2020-07-05,KL,225,126,0,8207,0
2020-07-06,KL,193,167,2,7605,0
2020-07-07,KL,272,113,0,10145,0
2020-07-08,KL,301,107,0,10215,0
2020-07-09,KL,339,149,0,11036,0
2020-07-10,KL,416,112,0,13266,0
2020-07-11,KL,488,143,2,14364,0
2020-07-12,KL,435,132,2,12680,0
2020-07-13,KL,449,162,2,68753,0
2020-07-14,KL,608,181,1,18761,0
2020-07-15,KL,623,196,1,18673,0
2020-07-16,KL,722,228,2,18555,0
2020-07-17,KL,791,133,1,17124,0
2020-07-18,KL,593,204,2,24745,0
2020-07-19,KL,821,172,2,18365,0
2020-07-20,KL,794,245,1,13495,0
2020-07-21,KL,720,274,1,21278,0
2020-07-22,KL,1038,272,1,21652,0
2020-07-23,KL,1078,432,5,23336,0
2020-07-24,KL,885,968,4,23006,0
2020-07-25,KL,1103,1049,5,18710,0
2020-07-26,KL,927,689,2,18766,0
2020-07-27,KL,702,745,2,15415,0
2020-07-28,KL,1167,679,4,21185,0
2020-07-29,KL,903,641,1,24065,0
2020-07-30,KL,506,794,2,20072,0
2020-07-31,KL,1310,864,3,22783,0
2020-08-01,KL,1129,752,8,19651,0
2020-08-02,KL,1169,688,1,21159,0
2020-08-03,KL,962,815,2,17137,0
2020-08-04,KL,1083,1021,3,24745,0
2020-08-05,KL,1195,1234,7,25096,0
2020-08-06,KL,1298,800,3,24299,0
2020-08-07,KL,1251,814,5,28296,0
2020-08-08,KL,1420,1715,4,26981,0
2020-08-09,KL,1211,970,2,20576,0
2020-08-10,KL,1184,784,7,16780,0
2020-08-11,KL,1417,1426,5,26445,0
2020-08-12,KL,1212,880,6,28927,0
2020-08-13,KL,1564,766,3,31362,0
2020-08-14,KL,1569,1304,10,33213,0
2020-08-15,KL,1608,803,7,33430,0
2020-08-16,KL,1530,1099,10,28362,0
2020-08-17,KL,1725,1131,13,23032,0
2020-08-18,KL,1758,1365,6,34317,0
2020-08-19,KL,2333,1217,7,36282,0
2020-08-20,KL,1968,1217,9,36634,0
2020-08-21,KL,1983,1419,12,36079,0
2020-08-22,KL,2172,1292,15,37704,0
2020-08-23,KL,1908,1110,5,35783,0
2020-08-24,KL,1242,1238,11,23822,0
2020-08-25,KL,2375,1456,10,38527,0
2020-08-26,KL,2476,1351,13,40885,0
2020-08-27,KL,2406,2067,10,38991,0
2020-08-28,KL,2543,2097,7,43230,0
2020-08-29,KL,2397,2225,6,35620,0
2020-08-30,KL,2154,1766,7,26146,0
2020-08-31,KL,1530,1693,7,15424,0
2020-09-01,KL,1140,2111,4,11839,0
2020-09-02,KL,1547,2129,7,27616,0
2020-09-03,KL,1553,1950,10,30910,0
2020-09-04,KL,2479,2716,11,36762,0
2020-09-05,KL,2655,2111,11,39945,0
2020-09-06,KL,3082,2196,10,40221,0
2020-09-07,KL,1648,2246,12,19207,0
2020-09-08,KL,3026,1862,13,41591,0
2020-09-09,KL,3402,2058,12,45022,0
2020-09-10,KL,3349,1657,12,40605,0
2020-09-11,KL,2988,1326,14,34880,0
2020-09-12,KL,2885,1944,15,45748,0
2020-09-13,KL,3139,1855,14,33246,0
2020-09-14,KL,2540,2110,15,19790,0
2020-09-15,KL,3215,2532,11,46273,0
2020-09-16,KL,3830,2263,14,46281,0
2020-09-17,KL,4351,2737,10,42657,0
2020-09-18,KL,4167,2744,12,48421,0
2020-09-19,KL,4644,2862,18,48394,0
2020-09-20,KL,4696,2751,16,42763,0
2020-09-21,KL,2910,3022,18,23225,0
2020-09-22,KL,4125,3007,19,42158,0
2020-09-23,KL,5376,2951,20,52628,0
2020-09-24,KL,6324,3168,21,54974,0
2020-09-25,KL,6477,3481,22,57071,0
2020-09-26,KL,7006,3199,21,59610,0
2020-09-27,KL,7445,3391,21,53694,0
2020-09-28,KL,4538,3347,20,33585,0
2020-09-29,KL,7354,3420,22,57775,0
2020-09-30,KL,8830,3536,23,63682,0
2020-10-01,KL,8135,2828,29,59758,0
2020-10-02,KL,9258,4092,20,64257,0
2020-10-03,KL,7834,4476,22,55087,0
2020-10-04,KL,8553,4851,23,59194,0
2020-10-05,KL,5042,4640,23,34351,0
2020-10-06,KL,7871,4981,25,65268,0
2020-10-07,KL,10606,6161,22,76551,0
2020-10-08,KL,5445,7003,24,62661,0
2020-10-09,KL,9250,8048,25,68462,0
2020-10-10,KL,11755,7570,23,67313,0
2020-10-11,KL,9347,8924,25,55642,0
2020-10-12,KL,5930,7836,22,34109,0
2020-10-13,KL,8764,7723,21,48253,0
2020-10-14,KL,6244,7792,20,50056,0
2020-10-15,KL,7789,7082,23,50154,0
2020-10-16,KL,7283,6767,24,51836,0
2020-10-17,KL,9016,7991,26,52067,0
2020-10-18,KL,7631,8410,22,58404,0
2020-10-19,KL,5022,7469,21,36599,0
2020-10-20,KL,6591,7375,24,53901,0
2020-10-21,KL,8369,6839,26,62030,0
2020-10-22,KL,7482,7593,23,56093,0
2020-10-23,KL,8511,6118,26,64789,0
2020-10-24,KL,8253,6468,25,67593,0
2020-10-25,KL,6843,7649,26,48212,0
2020-10-26,KL,4287,7107,20,35141,0
2020-10-27,KL,5457,7015,24,46193,0
2020-10-28,KL,8790,7660,27,66980,0
2020-10-29,KL,7020,8474,26,54339,0
2020-10-30,KL,6638,7828,28,53981,0
2020-10-31,KL,7983,7330,27,59999,0
2020-11-01,KL,7025,8511,28,50010,0
2020-11-02,KL,4138,7108,21,33345,0
2020-11-03,KL,6862,8802,26,61138,0
2020-11-04,KL,8516,8206,28,71270,0
2020-11-05,KL,6820,7699,26,61388,0
2020-11-06,KL,7002,7854,27,63384,0
2020-11-07,KL,7201,7120,28,64051,0
2020-11-08,KL,5440,6853,24,48798,0
2020-11-09,KL,3593,5983,22,32489,0
2020-11-10,KL,6010,6698,28,54751,0
2020-11-11,KL,7007,7252,29,64192,0
2020-11-12,KL,5537,6119,25,57202,0
2020-11-13,KL,5804,6201,26,58221,0
2020-11-14,KL,6357,6793,26,61553,0
2020-11-15,KL,4581,6684,21,46126,0
2020-11-16,KL,2710,6567,19,25141,0
2020-11-17,KL,5792,6620,27,56157,0
2020-11-18,KL,6419,7066,28,67369,0
2020-11-19,KL,5722,6860,26,67017,0
2020-11-20,KL,6028,6398,28,60365,0
2020-11-21,KL,5772,6719,25,60210,0
2020-11-22,KL,5254,6227,27,48015,0
2020-11-23,KL,3757,5425,22,35659,0
2020-11-24,KL,5420,5149,24,59983,0
2020-11-25,KL,6491,5770,26,66042,0
2020-11-26,KL,5378,5970,27,55996,0
2020-11-27,KL,3966,4544,23,39108,0
2020-11-28,KL,6250,5275,25,63983,0
2020-11-29,KL,5643,5861,27,49775,0
2020-11-30,KL,3382,6055,21,34689,0
2020-12-01,KL,5375,6151,26,58809,0
2020-12-02,KL,6316,5924,28,56993,0
2020-12-03,KL,5376,5590,31,60476,0
2020-12-04,KL,5718,5496,29,57456,0
2020-12-05,KL,5848,5820,32,60503,0
2020-12-06,KL,4777,5217,28,51893,0
2020-12-07,KL,3272,4705,23,33758,0
2020-12-08,KL,5032,4735,31,60521,0
2020-12-09,KL,4875,4647,35,52745,0
2020-12-10,KL,4470,4847,26,52769,0
2020-12-11,KL,4642,4748,29,53508,0
2020-12-12,KL,5949,5268,32,59690,0
2020-12-13,KL,4698,5258,29,46375,0
2020-12-14,KL,2707,4481,24,31893,0
2020-12-15,KL,5218,5066,33,56453,0
2020-12-16,KL,6185,5728,27,61882,0
2020-12-17,KL,4969,4970,27,60851,0
2020-12-18,KL,5456,4701,23,54472,0
2020-12-19,KL,6293,4749,29,59995,0
2020-12-20,KL,5711,4471,30,53858,0
2020-12-21,KL,3423,4494,27,34847,0
2020-12-22,KL,6049,5057,27,64829,0
2020-12-23,KL,6169,4808,22,61437,0
2020-12-24,KL,5177,4801,22,56073,0
2020-12-25,KL,5397,4506,16,48853,0
2020-12-26,KL,3527,3782,21,35586,0
2020-12-27,KL,4905,3463,25,46116,0
2020-12-28,KL,3047,4172,14,32869,0
2020-12-29,KL,5887,5029,24,61778,0
2020-12-30,KL,6268,5707,28,63887,0
2020-12-31,KL,5215,5376,30,58283,0
2021-01-01,KL,4991,5111,23,52790,0
2021-01-02,KL,5328,4985,21,54098,0
2021-01-03,KL,4600,4668,25,47291,0
2021-01-04,KL,3021,5145,19,33508,0
2021-01-05,KL,5615,4922,24,61269,0
2021-01-06,KL,6394,5110,25,63891,0
2021-01-07,KL,5051,5638,25,60613,0
2021-01-08,KL,5142,5325,23,59569,0
2021-01-09,KL,5528,5424,22,61239,0
2021-01-10,KL,4545,4659,23,45695,0
2021-01-11,KL,3110,3922,20,35281,0
2021-01-12,KL,5507,4270,25,64614,0
2021-01-13,KL,6004,5158,26,69081,0
2021-01-14,KL,5490,4337,19,67712,0
2021-01-15,KL,5624,4603,23,62934,0
2021-01-16,KL,5960,5011,27,64908,8062
2021-01-17,KL,5005,4408,21,52310,0
2021-01-18,KL,3346,3921,17,33093,7415
2021-01-19,KL,6186,4296,26,66259,8378
2021-01-20,KL,6815,7364,18,61532,414
2021-01-21,KL,6334,6229,21,61279,10904
2021-01-22,KL,6753,6108,19,58057,12120
2021-01-23,KL,6960,5283,23,61066,6236
2021-01-24,KL,6036,5173,20,48378,0
2021-01-25,KL,3361,5606,17,30903,18444
2021-01-26,KL,6293,5290,19,60315,0
2021-01-27,KL,5659,5006,20,51130,10997
2021-01-28,KL,5771,5594,19,58472,23613
2021-01-29,KL,6268,6398,22,58815,29252
2021-01-30,KL,6282,7032,18,58759,22852
2021-01-31,KL,5266,5730,21,49118,6484
2021-02-01,KL,3459,5215,17,33579,28754
2021-02-02,KL,5716,5747,16,52940,30921
2021-02-03,KL,6356,6380,20,59635,21197
2021-02-04,KL,6102,6341,17,84007,24949
2021-02-05,KL,5610,6653,19,91931,15140
2021-02-06,KL,5942,6178,16,82804,5720
2021-02-07,KL,6075,5948,19,65517,490
2021-02-08,KL,3742,5959,16,47927,15656
2021-02-09,KL,5214,6475,19,69844,14018
2021-02-10,KL,5980,5745,18,80106,4230
2021-02-11,KL,5281,5692,16,71656,7314
2021-02-12,KL,5397,5332,18,74408,11637
2021-02-13,KL,5471,5835,16,85969,11125
2021-02-14,KL,4612,4692,15,61843,2207
2021-02-15,KL,2884,5073,13,39463,8838
2021-02-16,KL,4937,5439,18,74352,8074
2021-02-17,KL,4892,4832,16,69953,3593
2021-02-18,KL,4584,5193,14,67506,7867
2021-02-19,KL,4505,4854,15,67574,6092
2021-02-20,KL,4650,5841,13,65968,6071
2021-02-21,KL,4070,4345,15,57241,220
2021-02-22,KL,2212,5037,16,38103,6413
2021-02-23,KL,4034,4823,14,69604,8812
2021-02-24,KL,4106,5885,17,70568,8160
2021-02-25,KL,3677,4652,14,63582,18928
2021-02-26,KL,3671,4142,14,67812,40848
2021-02-27,KL,3792,4650,18,73710,0
2021-02-28,KL,3254,4333,15,62769,0
2021-03-01,KL,1938,3475,13,45995,29065
2021-03-02,KL,2938,3512,16,68094,30441
2021-03-03,KL,2765,4031,15,59646,31402
2021-03-04,KL,2616,4156,14,63041,89040
2021-03-05,KL,2776,3638,16,66103,73970
2021-03-06,KL,2791,3517,16,61764,83047
2021-03-07,KL,2100,4039,13,51948,16162
2021-03-08,KL,1412,3030,12,39046,90511
2021-03-09,KL,2316,4386,16,65906,86261
2021-03-10,KL,2475,4192,14,62486,44155
2021-03-11,KL,2133,3753,13,69838,49130
2021-03-12,KL,1780,3377,14,52134,105785
2021-03-13,KL,2035,3256,12,58344,63359
2021-03-14,KL,1792,3238,15,50565,6543
2021-03-15,KL,1054,3463,11,38410,127143
2021-03-16,KL,1970,2884,15,60974,132486
2021-03-17,KL,2098,2815,13,60193,46714
2021-03-18,KL,1899,2119,15,54314,139355
2021-03-19,KL,1984,1965,17,53184,125906
2021-03-20,KL,2078,2211,15,58777,109761
2021-03-21,KL,1875,2251,13,44675,5901
2021-03-22,KL,1239,1766,12,34821,120880
2021-03-23,KL,1985,2172,10,57425,114405
2021-03-24,KL,2456,2060,10,56740,56529
2021-03-25,KL,1989,1865,12,51027,148408
2021-03-26,KL,1825,1917,14,52252,128030
2021-03-27,KL,2055,2084,14,52288,110930
2021-03-28,KL,2216,1853,12,47229,11853
2021-03-29,KL,1549,1897,11,37377,145793
2021-03-30,KL,2389,1946,16,58557,151743
2021-03-31,KL,2653,2039,15,49427,57954
2021-04-01,KL,2798,1835,11,54347,84729
2021-04-02,KL,2508,2287,14,51783,209119
2021-04-03,KL,2541,1660,12,44779,121216
2021-04-04,KL,2802,2173,10,45171,32493
2021-04-05,KL,2357,1866,12,40191,135088
2021-04-06,KL,3502,1898,14,59051,26045
2021-04-07,KL,3502,1955,16,60554,82951
2021-04-08,KL,4353,2205,18,63901,192787
2021-04-09,KL,5063,2475,22,63240,199495
2021-04-10,KL,6194,2584,17,61957,171923
2021-04-11,KL,6986,2358,16,65003,62848
2021-04-12,KL,5692,2474,11,45417,237877
2021-04-13,KL,7515,2959,20,73441,142748
2021-04-14,KL,8778,2642,22,65258,15745
2021-04-15,KL,8126,2700,20,60900,169686
2021-04-16,KL,10031,3792,21,67775,142704
2021-04-17,KL,13835,3654,27,81211,116032
2021-04-18,KL,18257,4565,25,108898,31203
2021-04-19,KL,13644,4305,21,87275,109570
2021-04-20,KL,19577,3880,28,112221,144219
2021-04-21,KL,22414,5431,22,121763,68835
2021-04-22,KL,26995,6370,28,135177,91017
2021-04-23,KL,28447,5663,27,130617,70514
2021-04-24,KL,26685,7067,25,131155,114607
2021-04-25,KL,28469,8122,30,126773,12710
2021-04-26,KL,21890,7943,28,96378,84074
2021-04-27,KL,32819,18413,32,141199,62073
2021-04-28,KL,35013,15505,41,138190,20472
2021-04-29,KL,38607,21116,48,157548,38519
2021-04-30,KL,37199,17500,49,149487,45005
2021-05-01,KL,35636,15493,48,146474,20745
2021-05-02,KL,31959,16296,49,112635,-2408
2021-05-03,KL,26011,19519,45,96296,19613
2021-05-04,KL,37190,26148,57,142588,15968
2021-05-05,KL,41953,23106,58,163321,7417
2021-05-06,KL,42464,27152,63,155632,15922
2021-05-07,KL,38460,26662,54,144345,25059
2021-05-08,KL,41971,27456,64,148546,15617
2021-05-09,KL,35801,29318,68,123980,406
2021-05-10,KL,27487,31209,65,99748,23186
2021-05-11,KL,37290,32978,79,139287,18032
2021-05-12,KL,43529,34600,95,146320,16424
2021-05-13,KL,39955,33733,97,139656,9448
2021-05-14,KL,34694,31319,93,131375,20607
2021-05-15,KL,32680,29442,96,122628,134119
2021-05-16,KL,29704,34296,89,115982,27396
2021-05-17,KL,21402,99651,87,86505,55771
2021-05-18,KL,31337,45926,97,134553,45127
2021-05-19,KL,32762,48413,112,140545,15088
2021-05-20,KL,30491,44369,128,131525,43128
2021-05-21,KL,29673,41032,142,133558,14669
2021-05-22,KL,28514,45400,176,126028,29182
2021-05-23,KL,25820,37316,188,113205,6020
2021-05-24,KL,17821,36039,196,87331,53132
2021-05-25,KL,29803,33397,177,143028,55360
2021-05-26,KL,28798,35525,151,144372,30571
2021-05-27,KL,24166,30539,181,135232,111823
2021-05-28,KL,22318,26270,194,136068,142374
2021-05-29,KL,23513,28100,198,141759,139053
2021-05-30,KL,19894,29013,186,124537,19929
2021-05-31,KL,12300,28525,174,89345,154027
2021-06-01,KL,19760,24117,194,130594,148576
2021-06-02,KL,19661,29708,213,128525,89868
2021-06-03,KL,18853,26569,153,123885,148655
2021-06-04,KL,16229,25860,135,109520,157144
2021-06-05,KL,17328,24003,209,116354,168342
2021-06-06,KL,14672,21429,227,102792,49838
2021-06-07,KL,9313,22263,211,70569,191940
2021-06-08,KL,15567,20019,124,109979,199865
2021-06-09,KL,16204,20237,156,115022,133811
2021-06-10,KL,14424,17994,194,107250,137246
2021-06-11,KL,14233,15355,173,107096,105664
2021-06-12,KL,13832,18172,171,108734,63537
2021-06-13,KL,11584,17856,206,94677,45729
2021-06-14,KL,7719,16743,161,68573,165762
2021-06-15,KL,12246,13536,166,104120,150124
2021-06-16,KL,13270,15689,147,112521,76711
2021-06-17,KL,12469,13614,88,114894,117048
2021-06-18,KL,11361,12147,90,111124,83271
2021-06-19,KL,12443,13145,115,121743,96102
2021-06-20,KL,11647,12459,112,107474,43320
2021-06-21,KL,7449,13596,94,77853,152572
2021-06-22,KL,12617,11730,141,117720,137884
2021-06-23,KL,12787,13683,150,124326,101233
2021-06-24,KL,12078,11469,136,116507,136339
2021-06-25,KL,11546,11056,118,108867,168551
2021-06-26,KL,12118,11124,118,113629,103740
2021-06-27,KL,10905,12351,62,103996,34363
2021-06-28,KL,8063,11529,110,85445,108194
2021-06-29,KL,13550,10283,104,123225,98905
2021-06-30,KL,13658,11808,142,140727,94051
2021-07-01,KL,12868,11564,124,124886,73116
2021-07-02,KL,12095,10243,146,119659,128250
2021-07-03,KL,12456,12515,135,119897,118857
2021-07-04,KL,12100,11551,75,118047,17128
2021-07-05,KL,8037,11346,102,80134,81404
2021-07-06,KL,14372,10751,142,131820,61406
2021-07-07,KL,15600,11629,148,150630,33514
2021-07-08,KL,13772,11414,142,127152,36845
2021-07-09,KL,13563,10454,130,130424,61285
2021-07-10,KL,14087,11867,109,131682,90197
2021-07-11,KL,12220,12502,97,116563,14408
2021-07-12,KL,7798,11447,100,85307,74734
2021-07-13,KL,14539,10331,124,139049,107405
2021-07-14,KL,15637,12974,128,155882,46747
2021-07-15,KL,13773,12370,87,125742,68230
2021-07-16,KL,13750,10697,130,130390,62569
2021-07-17,KL,16148,13197,114,150108,70991
2021-07-18,KL,13956,13613,81,130553,31360
2021-07-19,KL,9931,13206,58,89654,136062
2021-07-20,KL,16848,12052,104,141431,120737
2021-07-21,KL,17481,14131,106,145993,62525
2021-07-22,KL,12818,13454,121,103543,124217
2021-07-23,KL,17518,11067,132,128489,121320
2021-07-24,KL,18531,15507,98,155568,292402
2021-07-25,KL,17466,15247,66,142008,93853
2021-07-26,KL,11586,14912,135,109382,157641
2021-07-27,KL,22129,13415,156,179130,104216
2021-07-28,KL,22056,17761,131,196902,58666
2021-07-29,KL,22064,16649,128,163098,173306
2021-07-30,KL,20772,14651,116,152639,346984
2021-07-31,KL,20624,16865,80,167579,347534
2021-08-01,KL,20728,17792,56,170690,125020
2021-08-02,KL,13984,15923,118,127903,282820
2021-08-03,KL,23676,15626,148,199456,236929
2021-08-04,KL,22414,19478,108,197092,77446
2021-08-05,KL,22040,20046,117,163376,151244
2021-08-06,KL,19948,19480,187,151892,197586
2021-08-07,KL,20367,20265,139,152521,185304
2021-08-08,KL,18607,20108,93,134196,55914
2021-08-09,KL,13049,20004,105,98640,199575
2021-08-10,KL,21119,18493,152,132769,87123
2021-08-11,KL,23500,19411,116,162130,223155
2021-08-12,KL,21445,20723,160,145582,355108
2021-08-13,KL,20452,16856,114,142501,486881
2021-08-14,KL,19451,19104,105,139223,458218
2021-08-15,KL,18582,20089,102,122970,301288
2021-08-16,KL,12294,18542,142,87578,303899
2021-08-17,KL,21613,18556,127,139623,302506
2021-08-18,KL,21427,18731,179,138225,252017
2021-08-19,KL,21116,19296,197,130768,254056
2021-08-20,KL,20224,17142,99,119385,157153
2021-08-21,KL,17106,20846,83,96481,18073
2021-08-22,KL,10402,25586,66,63406,86951
2021-08-23,KL,13383,21942,90,85650,364722
2021-08-24,KL,24296,19349,173,134706,223737
2021-08-25,KL,31445,20271,215,165273,305494
2021-08-26,KL,30077,18997,162,166397,159914
2021-08-27,KL,32801,18573,179,170703,350198
2021-08-28,KL,31265,21468,153,167497,0
2021-08-29,KL,29836,22088,75,151670,283041
2021-08-30,KL,19622,22563,132,117216,334531
2021-08-31,KL,30203,20687,115,160152,306052
2021-09-01,KL,32803,21610,173,174854,116498
2021-09-02,KL,32097,21634,188,174307,86978
2021-09-03,KL,29322,22938,131,163691,74662
2021-09-04,KL,29682,25910,142,169237,34565
2021-09-05,KL,26701,28900,74,155543,9811
2021-09-06,KL,19688,28561,135,117823,7761
2021-09-07,KL,25772,27320,189,162428,441624
2021-09-08,KL,30196,27579,181,171295,124641
2021-09-09,KL,26200,29209,125,156957,50709
2021-09-10,KL,25010,23535,177,151317,401483
2021-09-11,KL,20487,26155,181,134861,102512
2021-09-12,KL,20240,29710,67,115575,17518
2021-09-13,KL,15058,28439,99,91885,49055
2021-09-14,KL,15876,25654,129,105005,16202
2021-09-15,KL,17681,25588,208,97070,269523
2021-09-16,KL,22182,26563,178,121486,312371
2021-09-17,KL,23260,20388,131,128817,221423
2021-09-18,KL,19325,27266,143,0,156836
2021-09-19,KL,19653,26711,152,234365,26764
2021-09-20,KL,15692,22223,92,89722,195964
2021-09-21,KL,15768,21367,214,105513,121256
2021-09-22,KL,19675,19702,142,119594,110412
2021-09-23,KL,19682,20510,152,121945,106262
2021-09-24,KL,17983,15054,127,110523,83130
2021-09-25,KL,16671,14242,120,114627,69653
2021-09-26,KL,15951,17658,165,103484,27555
2021-09-27,KL,11699,17763,58,80372,23316
2021-09-28,KL,11196,18849,149,96436,66027
